"time","x","y","der(x)","der(y)","s",
14.29999999999991,-0.1619496663995617,0.9866319380896328,-0.9866319380896328,-0.1619496663995617,0,
14.31999999999991,-0.1816488790514669,0.9831960751126675,-0.9831960751126675,-0.1816488790514669,0,
14.33999999999991,-0.2012762523160016,0.9793665574467474,-0.9793665574467474,-0.2012762523160016,0,
14.35999999999991,-0.2208231452815141,0.9751453676508337,-0.9751453676508337,-0.2208231452815141,0,
14.37999999999991,-0.2402815441675108,0.9705336296619631,-0.9705336296619631,-0.2402815441675108,0,
14.39999999999991,-0.2596436340950446,0.9655337838247239,-0.9655337838247239,-0.2596436340950446,0,
14.41999999999991,-0.2789013206546427,0.9601474658673099,-0.9601474658673099,-0.2789013206546427,0,
14.43999999999991,-0.298047084537983,0.9543770815260393,-0.9543770815260393,-0.298047084537983,0,
14.4599999999999,-0.3170733545702579,0.9482249990817782,-0.9482249990817782,-0.3170733545702579,0,
14.4799999999999,-0.3359725074922074,0.941693554656405,-0.941693554656405,-0.3359725074922074,0,
14.4999999999999,-0.3547374513188393,0.934785803988968,-0.934785803988968,-0.3547374513188393,0,
14.5199999999999,-0.373360751542023,0.9275044295941625,-0.9275044295941625,-0.373360751542023,0,
14.5399999999999,-0.3918345950060211,0.919852124196696,-0.919852124196696,-0.3918345950060211,0,
14.5599999999999,-0.4101516160191054,0.9118319148385756,-0.9118319148385756,-0.4101516160191054,0,
14.5799999999999,-0.4283043137657792,0.9034468674916154,-0.9034468674916154,-0.4283043137657792,0,
14.5999999999999,-0.4462851808722861,0.8947001522435672,-0.8947001522435672,-0.4462851808722861,0,
14.6199999999999,-0.4640878887842658,0.8855957662341545,-0.8855957662341545,-0.4640878887842658,0,
14.6399999999999,-0.4817052606715787,0.8761372973738432,-0.8761372973738432,-0.4817052606715787,0,
14.6599999999999,-0.4991301811783446,0.8663284791805895,-0.8663284791805895,-0.4991301811783446,0,
14.6799999999999,-0.5163557760632888,0.8561733003385775,-0.8561733003385775,-0.5163557760632888,0,
14.6999999999999,-0.5333748062355573,0.8456755523957892,-0.8456755523957892,-0.5333748062355573,0,
14.7199999999999,-0.5501805269752231,0.8348395123397753,-0.8348395123397753,-0.5501805269752231,0,
14.7399999999999,-0.5667661824037764,0.8236695409985385,-0.8236695409985385,-0.5667661824037764,0,
14.7599999999999,-0.5831250416867341,0.812170111800352,-0.812170111800352,-0.5831250416867341,0,
14.7799999999999,-0.5992509065070573,0.8003457977955922,-0.8003457977955922,-0.5992509065070573,0,
14.7999999999999,-0.6151371405517001,0.7882013553956945,-0.7882013553956945,-0.6151371405517001,0,
14.8199999999999,-0.6307773343788927,0.7757416670063105,-0.7757416670063105,-0.6307773343788927,0,
14.8399999999999,-0.6461651767198398,0.7629717490235725,-0.7629717490235725,-0.6461651767198398,0,
14.8599999999999,-0.6612946827179673,0.7498965547886767,-0.7498965547886767,-0.6612946827179673,0,
14.8799999999999,-0.6761596706073068,0.7365214040518283,-0.7365214040518283,-0.6761596706073068,0,
14.8999999999999,-0.6907541476449053,0.722851666256764,-0.722851666256764,-0.6907541476449053,0,
14.9199999999999,-0.7050722321741821,0.7088928300134603,-0.7088928300134603,-0.7050722321741821,0,
14.93999999999989,-0.7191084098028077,0.6946503651633095,-0.6946503651633095,-0.7191084098028077,0,
14.95999999999989,-0.7328569331515487,0.6801300459746175,-0.6801300459746175,-0.7328569331515487,0,
14.97999999999989,-0.7463122760760005,0.6653377065742794,-0.6653377065742794,-0.7463122760760005,0,
14.99999999999989,-0.7594690399010432,0.6502792804691581,-0.6502792804691581,-0.7594690399010432,0,
15.01999999999989,-0.7723220905784313,0.6349606599108962,-0.6349606599108962,-0.7723220905784313,0,
15.03999999999989,-0.7848662012720534,0.619388062372821,-0.619388062372821,-0.7848662012720534,0,
15.05999999999989,-0.7970963313136078,0.6035677445214152,-0.6035677445214152,-0.7970963313136078,0,
15.07999999999989,-0.8090075751893699,0.5875060523192399,-0.5875060523192399,-0.8090075751893699,0,
15.09999999999989,-0.8205952429272144,0.5712093303660901,-0.5712093303660901,-0.8205952429272144,0,
15.11999999999989,-0.8318546513188381,0.5546841573543141,-0.5546841573543141,-0.8318546513188381,0,
15.13999999999989,-0.8427812893640919,0.5379371594840697,-0.5379371594840697,-0.8427812893640919,0,
